step,time_s,ncon,A_heel_n,A_mid_n,A_toe_n,U_heel_n,U_mid_n,U_toe_n,A_total_n,U_total_n,A_heel,A_mid,A_toe,U_heel,U_mid,U_toe,A_contact,U_contact
539,5.39,1,0.0,4.981971871864296,803.8853832119772,0.0,0.0,0.0,808.8673550838415,0.0,0,1,82,0,0,0,1,0
540,5.4,1,0.0,4.52975097108315,773.6829617749938,0.0,0.0,0.0,778.2127127460769,0.0,0,0,79,0,0,0,1,0
541,5.41,1,0.0,3.947515888720695,718.5638325886083,0.0,0.0,0.0,722.511348477329,0.0,0,0,74,0,0,0,1,0
542,5.42,1,0.0,3.333535488371183,647.031632463496,0.0,0.0,0.0,650.3651679518671,0.0,0,0,66,0,0,0,1,0
543,5.43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
544,5.44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
545,5.45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
546,5.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
547,5.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
548,5.48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
549,5.49,1,0.0,0.0,0.0,0.0,0.8379034133184341,86.93381722054856,0.0,87.77172063386699,0,0,0,0,0,9,0,1
550,5.5,1,0.0,0.0,0.0,0.0,0.7083808192891152,73.34056203672208,0.0,74.0489428560112,0,0,0,0,0,8,0,1
551,5.51,1,0.0,0.0,0.0,0.0,0.5557642971962823,57.39449247758986,0.0,57.95025677478614,0,0,0,0,0,6,0,1
552,5.5200000000000005,1,0.0,0.0,0.0,0.0,0.44604049780263033,45.948346972349,0.0,46.39438747015163,0,0,0,0,0,5,0,1
553,5.53,1,0.0,0.0,0.0,0.0,0.481989723388277,49.53966691723793,0.0,50.021656640626205,0,0,0,0,0,5,0,1
554,5.54,1,0.0,0.0,0.0,0.0,0.5014871786923838,51.385652890449975,0.0,51.88714006914236,0,0,0,0,0,5,0,1
555,5.55,1,0.0,0.0,0.0,0.0,0.6144040012691425,62.690658558104126,0.0,63.30506255937327,0,0,0,0,0,6,0,1
556,5.5600000000000005,1,0.0,0.0,0.0,0.0,0.7644039730030813,77.59118403996176,0.0,78.35558801296484,0,0,0,0,0,8,0,1
557,5.57,1,0.0,0.0,0.0,0.0,0.8779396689049819,88.49602154490543,0.0,89.37396121381042,0,0,0,0,0,9,0,1
558,5.58,2,0.0,0.0,0.0,0.0,1.960013599969301,93.3507896049595,0.0,95.3108032049288,0,0,0,0,0,10,0,1
559,5.59,2,0.0,0.0,0.0,0.0,1.3394104716132214,88.8870529106441,0.0,90.22646338225732,0,0,0,0,0,9,0,1
560,5.6000000000000005,2,0.0,0.0,0.0,0.0,0.8571287031014527,83.53273967624726,0.0,84.38986837934871,0,0,0,0,0,9,0,1
561,5.61,3,659.393016120307,138.15694322804,0.0,0.0,0.8936370448432267,85.64135961413936,797.5499593483471,86.53499665898259,68,14,0,0,0,9,1,1
562,5.62,4,643.1349624375936,137.72679025722374,0.0,0.0,1.0165869135185808,95.44861439873199,780.8617526948174,96.46520131225057,66,14,0,0,0,10,1,1
563,5.63,4,578.2646188990469,125.10566569915785,0.0,0.0,1.1666270139232007,106.7796967861707,703.3702845982048,107.94632380009391,59,13,0,0,0,11,1,1
564,5.64,2,485.2592423879965,104.89851285195888,0.0,0.0,0.6646500367075543,112.04414294155599,590.1577552399553,112.70879297826355,50,11,0,0,0,11,1,1
565,5.65,2,406.1558294930196,87.36031460999686,0.0,0.0,0.746420159874484,119.56234183192758,493.5161441030165,120.30876199180207,42,9,0,0,0,12,1,1
566,5.66,2,448.8318965160907,118.7172137653447,0.0,0.0,0.8752130001804748,130.4191267916254,567.5491102814353,131.29433979180587,46,12,0,0,0,13,1,1
567,5.67,2,412.8763461323501,108.91039064790748,0.0,0.0,1.073344229882766,144.83656060886014,521.7867367802576,145.9099048387429,42,11,0,0,0,15,1,1
568,5.68,3,625.3369825292716,245.2104242904259,195.99591367690545,0.0,0.894887270401519,162.15587798047025,1066.543320496603,163.05076525087176,64,25,20,0,0,17,1,1
569,5.69,6,552.968419337295,214.63609571913247,160.7079467984999,0.0,1.3017319448831137,194.6278463700165,928.3124618549275,195.9295783148996,57,22,16,0,0,20,1,1
570,5.7,6,512.7136210262595,169.04022695615933,150.86063701252007,0.0,1.921576299045178,231.23342028342876,832.614484994939,233.15499658247393,53,17,15,0,0,24,1,1
571,5.71,9,448.6330317058476,148.6603438428505,124.34200891878444,0.0,3.655520715095247,285.6698565981661,721.6353844674826,289.32537731326136,46,15,13,0,0,29,1,1
572,5.72,8,397.30423469045303,131.76056507256612,108.81679079855716,0.0,4.002708483370434,332.11709187326835,637.8815905615763,336.1198003566388,41,13,11,0,0,34,1,1
573,5.73,9,366.0696133867652,121.72135718855054,110.67912670806118,0.0,5.1710485177210055,377.2128206739601,598.4700972833768,382.38386919168113,37,12,11,0,1,39,1,1
574,5.74,9,334.7345405782188,112.23028938716546,119.09136402729573,0.0,5.936811409559846,417.20770549173596,566.0561939926799,423.1445169012958,34,11,12,0,1,43,1,1
575,5.75,9,303.9818623838552,103.51651112484278,124.39598258867065,0.0,5.771692858592543,424.9188305237011,531.8943560973686,430.69052338229363,31,11,13,0,1,44,1,1
576,5.76,9,288.1505303234742,100.37289936586735,125.41297291633856,0.0,4.289228713738255,371.713363079699,513.9364026056801,376.00259179343726,30,10,13,0,0,38,1,1
577,5.7700000000000005,9,291.626388498726,104.04216465214654,126.92173326147798,0.0,3.193468059426927,323.4320529108502,522.5902864123505,326.62552097027714,30,11,13,0,0,33,1,1
578,5.78,9,289.4944097636475,100.85873088226582,124.38545089159254,0.0,2.492719897182605,295.8801502971736,514.738591537506,298.3728701943562,30,10,13,0,0,30,1,1
579,5.79,9,257.4152206657311,88.85450001966007,115.67750142458208,0.0,2.0904450677665287,300.9735113118219,461.94722210997327,303.06395637958843,26,9,12,0,0,31,1,1
580,5.8,9,198.2382773007974,69.37408327365307,101.62904550654316,0.0,1.9799131079613683,335.51054241494313,369.2414060809936,337.4904555229045,20,7,10,0,0,34,1,1
581,5.8100000000000005,9,121.2444817249654,47.238892348231744,86.23395326941059,0.0,1.9647349636849902,381.5849026713813,254.71732734260772,383.5496376350663,12,5,9,0,0,39,1,1
582,5.82,8,119.9854696912756,46.07660258268681,87.86573465629549,0.0,1.996163984694801,431.8357029588675,253.92780693025787,433.8318669435623,12,5,9,0,0,44,1,1
583,5.83,8,121.08789899230736,45.79985259731793,88.59071403707762,0.0,2.0799338410022776,484.94134558378937,255.4784656267029,487.02127942479166,12,5,9,0,0,50,1,1
584,5.84,8,115.67573281999817,48.370201594766996,87.92461377142955,0.0,2.218835601825253,539.9380222059403,251.97054818619472,542.1568578077656,12,5,9,0,0,55,1,1
585,5.8500000000000005,8,123.75591013312537,36.29133664653575,82.75429584500847,0.0,2.456858421159399,601.2071734239687,242.8015426246696,603.6640318451281,13,4,8,0,0,62,1,1
586,5.86,7,129.53599729383583,37.855115161185395,86.60372224176119,0.0,2.7936174619612912,670.5446224346717,253.99483469678245,673.338239896633,13,4,9,0,0,69,1,1
587,5.87,7,138.74710809096374,40.50358874825138,93.41185986167753,0.0,3.1884675119341854,740.5493405260497,272.66255670089265,743.7378080379839,14,4,10,0,0,76,1,1
588,5.88,7,142.46091588592054,41.647690974295635,96.25796186739217,0.0,3.542236778375476,796.488129324215,280.36656872760835,800.0303661025905,15,4,10,0,0,82,1,1
589,5.89,6,0.0,33.51093123949154,87.08033438920663,0.0,3.7904894606536663,831.93851071047,120.59126562869817,835.7290001711237,0,3,9,0,0,85,1,1
590,5.9,5,0.0,2.3589880109948127,74.58527670349672,0.0,3.8727124598942044,844.4258539344734,76.94426471449152,848.2985663943675,0,0,8,0,0,86,1,1
591,5.91,4,0.0,0.5293425105167688,52.797288181460374,0.0,3.8606378309802643,845.0801339776551,53.326630691977144,848.9407718086354,0,0,5,0,0,87,1,1
592,5.92,1,0.0,0.0,0.0,0.0,3.7435976804865496,762.4029008955986,0.0,766.1464985760852,0,0,0,0,0,78,0,1
593,5.93,1,0.0,0.0,0.0,0.0,3.590586942830409,769.9620163149157,0.0,773.5526032577461,0,0,0,0,0,79,0,1
594,5.94,1,0.0,0.0,0.0,0.0,3.2166751732063354,738.066426199947,0.0,741.2831013731534,0,0,0,0,0,76,0,1
595,5.95,1,0.0,0.0,0.0,0.0,2.701010065250712,672.8445341292853,0.0,675.545544194536,0,0,0,0,0,69,0,1
596,5.96,1,0.0,0.0,0.0,0.0,3.5718090782331213,625.4197834032075,0.0,628.9915924814406,0,0,0,0,0,64,0,1
597,5.97,1,0.0,0.0,0.0,0.0,2.889556751857427,542.2886749186413,0.0,545.1782316704987,0,0,0,0,0,56,0,1
598,5.98,1,0.0,0.0,0.0,0.0,1.9681138482945009,393.41988291759014,0.0,395.3879967658846,0,0,0,0,0,40,0,1
599,5.99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
600,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
601,6.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
602,6.0200000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
603,6.03,1,0.0,0.45014565652635813,44.98081914867069,0.0,0.0,0.0,45.43096480519705,0.0,0,0,5,0,0,0,1,0
604,6.04,1,0.0,0.42054451913238716,41.912839847432245,0.0,0.0,0.0,42.33338436656463,0.0,0,0,4,0,0,0,1,0
605,6.05,1,0.0,0.3654726526748565,36.33201735162075,0.0,0.0,0.0,36.6974900042956,0.0,0,0,4,0,0,0,1,0
606,6.0600000000000005,1,0.0,0.3000231893661463,29.7400340814129,0.0,0.0,0.0,30.040057270779048,0.0,0,0,3,0,0,0,1,0
607,6.07,2,0.0,0.5461654573025011,47.91353760836455,0.0,0.0,0.0,48.45970306566705,0.0,0,0,5,0,0,0,1,0
608,6.08,3,0.0,1.0251787654137074,64.91701833311012,0.0,0.0,0.0,65.94219709852383,0.0,0,0,7,0,0,0,1,0
609,6.09,1,0.0,0.6823430456101889,69.44568346731332,0.0,0.0,0.0,70.1280265129235,0.0,0,0,7,0,0,0,1,0
610,6.1000000000000005,1,0.0,0.7244802233455856,73.28129600784486,0.0,0.0,0.0,74.00577623119044,0.0,0,0,8,0,0,0,1,0
611,6.11,1,0.0,0.7735172039013556,77.64164547819026,0.0,0.0,0.0,78.4151626820916,0.0,0,0,8,0,0,0,1,0
612,6.12,1,0.0,0.8478052565689546,84.31977101056698,0.0,0.0,0.0,85.16757626713594,0.0,0,0,9,0,0,0,1,0
613,6.13,1,0.0,0.9437736606993291,92.89457348112474,0.0,0.0,0.0,93.83834714182407,0.0,0,0,10,0,0,0,1,0
614,6.140000000000001,2,0.0,1.0611167767803744,103.27287012010218,0.0,0.0,0.0,104.33398689688256,0.0,0,0,11,0,0,0,1,0
615,6.15,2,0.0,1.2182778182875549,116.92976048887958,0.0,0.0,0.0,118.14803830716714,0.0,0,0,12,0,0,0,1,0
616,6.16,2,0.0,1.4383287326223155,135.467880788395,0.0,0.0,0.0,136.90620952101733,0.0,0,0,14,0,0,0,1,0
617,6.17,2,0.0,1.8129395248592897,157.4932077599569,0.0,0.0,0.0,159.3061472848162,0.0,0,0,16,0,0,0,1,0
618,6.18,2,0.0,1.0040352068987606,170.94859907691924,401.59635423719084,84.93209154811662,0.0,171.95263428381799,486.52844578530744,0,0,18,41,9,0,1,1
619,6.19,2,0.0,1.1775427406828174,192.3225171573132,349.1584688666778,74.38982072272223,0.0,193.500059897996,423.54828958940004,0,0,20,36,8,0,1,1
620,6.2,2,0.0,1.3631711643181144,211.6590237251495,303.9627540550314,64.92922872170013,0.0,213.0221948894676,368.89198277673154,0,0,22,31,7,0,1,1
621,6.21,2,0.0,1.5771469155509863,229.01921327404466,277.41573702025937,59.27003313726538,0.0,230.59636018959566,336.68577015752476,0,0,23,28,6,0,1,1
622,6.22,2,0.0,1.8095899189771691,241.2461644990821,360.86763956972516,95.20270701455308,0.0,243.05575441805928,456.07034658427824,0,0,25,37,10,0,1,1
623,6.23,2,0.0,1.2944828273893272,238.14428299738452,365.7514136090061,96.4025816510638,0.0,239.43876582477384,462.1539952600699,0,0,24,37,10,0,1,1
624,6.24,3,0.0,1.4799705763450768,236.32248356111333,380.18821967130407,100.08280336610795,0.0,237.8024541374584,480.271023037412,0,0,24,39,10,0,1,1
625,6.25,3,0.0,1.6952864245287935,229.59109974210844,406.2186217204349,106.82213182214565,0.0,231.28638616663724,513.0407535425805,0,0,24,42,11,0,1,1
626,6.26,4,0.0,1.9569414546915453,218.46857984129318,653.0402472336477,233.31759680017183,150.36203649520573,220.4255212959847,1036.7198805290252,0,0,22,67,24,15,1,1
627,6.2700000000000005,5,0.0,2.16013270830456,213.69017708785196,661.3966455076684,229.42261259639838,135.64385979061353,215.85030979615652,1026.4631178946802,0,0,22,68,23,14,1,1
628,6.28,5,0.0,2.087412704836895,180.33482009795023,667.6250152223374,226.70412911724753,125.21166283007622,182.42223280278714,1019.5408071696611,0,0,18,68,23,13,1,1
629,6.29,7,0.0,1.5989819358830681,131.11492913103487,687.0999172419622,209.62712847845071,130.1715232852565,132.71391106691794,1026.8985690056693,0,0,13,70,21,13,1,1
630,6.3,7,0.0,0.8729516303613956,74.97332795253274,676.5485671176417,196.7000264298137,128.4230691838258,75.84627958289414,1001.6716627312811,0,0,8,69,20,13,1,1
631,6.3100000000000005,8,0.0,0.25266816371147777,24.40397231037893,643.0749875739626,188.42839499829557,125.74614214872176,24.656640474090405,957.24952472098,0,0,2,66,19,13,1,1
632,6.32,8,0.0,0.3428155281454069,39.276401269937004,596.3984879504336,181.38752123536185,127.51366099597809,39.61921679808241,905.2996701817735,0,0,4,61,19,13,1,1
633,6.33,9,0.0,0.5544527188032395,76.06468916816333,537.2720803118006,166.46733595346143,125.9140202571386,76.61914188696656,829.6534365224006,0,0,8,55,17,13,1,1
634,6.34,9,0.0,0.6940128375628053,119.43352462796733,465.56630482803087,145.52241119571303,119.29110031260937,120.12753746553014,730.3798163363533,0,0,12,48,15,12,1,1
635,6.3500000000000005,9,0.0,0.779846356797237,165.64159944392247,389.0808248716718,123.34224073116273,108.67674456079033,166.4214458007197,621.0998101636249,0,0,17,40,13,11,1,1
636,6.36,8,0.0,0.8735973327972686,222.91016711884134,307.9072910828037,103.53859845480089,96.55892737892071,223.7837644516386,508.0048169165253,0,0,23,32,11,10,1,1
637,6.37,8,0.0,0.9722375627119421,283.3141762212031,237.20665809983632,80.9080355515356,86.91962214246193,284.28641378391507,405.03431579383385,0,0,29,24,8,9,1,1
638,6.38,8,0.0,1.0834162219916321,342.8672490483252,181.1207027248122,61.0630239770011,78.14642839491637,343.95066527031685,320.33015509672964,0,0,35,19,6,8,1,1
639,6.390000000000001,6,0.0,1.1186813583771222,378.8236643618374,157.65947990282862,53.840912008749356,73.91920804952417,379.9423457202145,285.41959996110216,0,0,39,16,6,8,1,1
640,6.4,5,0.0,1.228029602703066,419.11691387905273,162.17006931235267,54.13208391015086,71.3666799673601,420.3449434817558,287.6688331898636,0,0,43,17,6,7,1,1
641,6.41,5,0.0,1.33513241477984,450.1018990409221,170.37777200677138,55.07197521191214,67.79082264739152,451.4370314557019,293.240569866075,0,0,46,17,6,7,1,1
642,6.42,7,0.0,1.5718524141183012,502.5551234700297,163.85937597211836,55.790359355221625,63.56535915351336,504.126975884148,283.21509448085334,0,0,51,17,6,7,1,1
643,6.43,7,0.0,1.769467403670325,546.3443474976425,163.60239698531026,54.04721182035381,57.6571129086824,548.1138149013128,275.30672171434645,0,0,56,17,6,6,1,1
644,6.44,6,0.0,1.9859804507252286,596.0953069355451,171.4993688831534,47.32319959692052,60.807323810843,598.0812873862703,279.6298922909169,0,0,61,18,5,6,1,1
645,6.45,4,0.0,2.2287311166008323,649.1276813315054,168.42817499032734,45.17604540169425,0.0,651.3564124481062,213.6042203920216,0,0,66,17,5,0,1,1
646,6.46,1,0.0,2.525853763290646,649.7024073179176,0.0,0.0,0.0,652.2282610812083,0.0,0,0,67,0,0,0,1,0
647,6.47,1,0.0,2.7174781018067047,684.6746839210099,0.0,0.0,0.0,687.3921620228166,0.0,0,0,70,0,0,0,1,0
648,6.48,1,0.0,2.890587710310717,721.671970040954,0.0,0.0,0.0,724.5625577512646,0.0,0,0,74,0,0,0,1,0
649,6.49,1,0.0,3.0905098849619326,772.5124452167121,0.0,0.0,0.0,775.6029551016741,0.0,0,0,79,0,0,0,1,0
650,6.5,1,0.0,3.1023091123513913,792.6582546670867,0.0,0.0,0.0,795.760563779438,0.0,0,0,81,0,0,0,1,0
651,6.51,1,0.0,4.676020878259874,807.238490052243,0.0,0.0,0.0,811.914510930503,0.0,0,0,83,0,0,0,1,0
652,6.5200000000000005,1,0.0,4.219239471977556,763.826805862759,0.0,0.0,0.0,768.0460453347365,0.0,0,0,78,0,0,0,1,0
653,6.53,1,0.0,3.6125045720833246,693.8103087198508,0.0,0.0,0.0,697.4228132919342,0.0,0,0,71,0,0,0,1,0
654,6.54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
655,6.55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
656,6.5600000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
657,6.57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
658,6.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
659,6.59,1,0.0,0.0,0.0,0.0,1.2859163244999054,128.20125662535398,0.0,129.48717294985389,0,0,0,0,0,13,0,1
660,6.6000000000000005,1,0.0,0.0,0.0,0.0,1.132573712079168,116.99840425394324,0.0,118.1309779660224,0,0,0,0,0,12,0,1
661,6.61,1,0.0,0.0,0.0,0.0,0.8915007709511624,91.8340007588578,0.0,92.72550152980897,0,0,0,0,0,9,0,1
662,6.62,1,0.0,0.0,0.0,0.0,0.7210340293727753,74.0668789486897,0.0,74.78791297806248,0,0,0,0,0,8,0,1
663,6.63,1,0.0,0.0,0.0,0.0,0.5814040553820072,59.578227147232575,0.0,60.159631202614584,0,0,0,0,0,6,0,1
664,6.640000000000001,1,0.0,0.0,0.0,0.0,0.5097644129343333,52.06622859094907,0.0,52.575993003883404,0,0,0,0,0,5,0,1
665,6.65,1,0.0,0.0,0.0,0.0,0.4995416116934037,50.869901507410034,0.0,51.36944311910344,0,0,0,0,0,5,0,1
666,6.66,1,0.0,0.0,0.0,0.0,0.5438960422620929,55.21905048857115,0.0,55.76294653083324,0,0,0,0,0,6,0,1
667,6.67,1,0.0,0.0,0.0,0.0,0.6174714171583184,62.45473064652515,0.0,63.07220206368347,0,0,0,0,0,6,0,1
668,6.68,2,0.0,0.0,0.0,0.0,1.5200814972653625,67.80828475534375,0.0,69.32836625260911,0,0,0,0,0,7,0,1
669,6.69,2,0.0,0.0,0.0,0.0,1.4659541785834085,66.51502197853044,0.0,67.98097615711384,0,0,0,0,0,7,0,1
670,6.7,2,0.0,0.0,0.0,0.0,0.6657961840636036,64.4523175621455,0.0,65.1181137462091,0,0,0,0,0,7,0,1
671,6.71,2,0.0,0.0,0.0,0.0,0.6947372147239195,67.85393103421428,0.0,68.5486682489382,0,0,0,0,0,7,0,1
672,6.72,4,751.732648940478,159.72773515485,0.0,0.0,0.7411490445018813,71.25681758214513,911.460384095328,71.99796662664701,77,16,0,0,0,7,1,1
673,6.73,4,691.6180297754071,149.36836562469603,0.0,0.0,0.7889231532814213,74.36040502142804,840.9863954001031,75.14932817470945,71,15,0,0,0,8,1,1
674,6.74,4,584.8173278404249,126.64746089818756,0.0,0.0,0.8427359293738882,77.34759900217793,711.4647887386125,78.19033493155182,60,13,0,0,0,8,1,1
675,6.75,4,487.3957801170649,105.1767057338177,0.0,0.0,0.9331356968343056,82.82902304164647,592.5724858508826,83.76215873848076,50,11,0,0,0,8,1,1
676,6.76,2,423.76430959667937,90.98664598502579,0.0,0.0,0.5235579095908108,84.43854891777725,514.7509555817052,84.96210682736806,43,9,0,0,0,9,1,1
677,6.7700000000000005,2,480.125964601784,126.88596831296567,0.0,0.0,0.5823628787965939,87.70870053921693,607.0119329147497,88.29106341801352,49,13,0,0,0,9,1,1
678,6.78,2,451.08969642650806,118.90008400375754,0.0,0.0,0.6753536928110259,92.80704496252754,569.9897804302656,93.48239865533857,46,12,0,0,0,10,1,1
679,6.79,3,610.363925949289,230.8160009072681,170.78708084836347,0.0,0.8834440205115712,106.68849717066932,1011.9670077049204,107.5719411911809,63,24,17,0,0,11,1,1
680,6.8,5,551.153689880645,190.84353958084463,145.03082800691197,0.0,0.8129273166911194,127.30568637226376,887.0280574684016,128.1186136889549,56,20,15,0,0,13,1,1
681,6.8100000000000005,5,503.9875397049867,169.08565842789864,121.74186945807648,0.0,1.232683361537741,157.8649858860084,794.8150675909619,159.09766924754615,52,17,12,0,0,16,1,1
682,6.82,7,483.4615292373025,156.6277810123987,112.85943350717599,0.0,1.963050398445739,214.8817990814349,752.9487437568771,216.84484947988065,50,16,12,0,0,22,1,1
683,6.83,8,466.5119365892066,153.51729231020488,113.65586190095985,0.0,2.948139948126318,267.79751041901477,733.6850908003713,270.7456503671411,48,16,12,0,0,27,1,1
684,6.84,8,443.68830339904645,148.8281257360523,120.37186664818773,0.0,3.929950324220485,312.7350649107022,712.8882957832865,316.6650152349227,45,15,12,0,0,32,1,1
685,6.8500000000000005,9,411.1598817641383,138.31963213508985,127.10313071068119,0.0,4.50509288678193,337.30881514938017,676.5826446099093,341.8139080361621,42,14,13,0,0,35,1,1
686,6.86,9,368.706687810632,124.79338960003216,127.19761536633575,0.0,4.36074514383882,336.5545407475914,620.6976927769999,340.9152858914302,38,13,13,0,0,34,1,1
687,6.87,9,314.65627223897707,107.43171566955206,118.36496033658298,0.0,3.540583082022513,311.8580433839847,540.4529482451121,315.3986264660072,32,11,12,0,0,32,1,1
688,6.88,9,251.7719109861089,87.62624274454673,104.56287839912859,0.0,3.11186289279689,312.22954223877946,443.9610321297842,315.3414051315763,26,9,11,0,0,32,1,1
689,6.890000000000001,9,188.73305733883527,66.55856649225127,94.29338673409899,0.0,2.6779957056142716,325.1477549730067,349.58501056518554,327.825750678621,19,7,10,0,0,33,1,1
690,6.9,8,137.6841814909996,48.88680358864043,86.53759807109407,0.0,2.5052462036868137,361.2861428427865,273.1085831507341,363.7913890464733,14,5,9,0,0,37,1,1
691,6.91,8,136.76465115632092,47.19282099775381,90.50754676336656,0.0,2.360473177755986,407.64496106827204,274.4650189174413,410.005434246028,14,5,9,0,0,42,1,1
692,6.92,8,140.48410693679403,47.63630798251111,95.50230660781261,0.0,2.2202609852812416,457.51266622124024,283.62272152711773,459.7329272065215,14,5,10,0,0,47,1,1
693,6.93,7,144.98972989586986,48.63995920204876,97.50970298722739,0.0,2.1014935432763115,503.52917969616476,291.139392085146,505.6306732394411,15,5,10,0,0,52,1,1
694,6.94,7,147.18250340966176,49.01776270161358,95.05418074378849,0.0,2.002619581870964,540.102182258958,291.25444685506386,542.1048018408289,15,5,10,0,0,55,1,1
695,6.95,7,151.55697853199254,43.442236587095316,87.92422163781919,0.0,1.9509481974411236,569.8566946249812,282.92343675690705,571.8076428224223,16,4,9,0,0,58,1,1
696,6.96,7,145.67984483242276,50.83041270249772,86.1239813996254,0.0,1.9714270573885595,597.7422660122356,282.63423893454586,599.7136930696242,15,5,9,0,0,61,1,1
697,6.97,7,146.28296755585393,51.58193095285602,88.02234364755564,0.0,2.0759654723955268,631.9196562956243,285.8872421562656,633.9956217680199,15,5,9,0,0,65,1,1
698,6.98,7,153.99700968492087,57.52478396729406,95.14290852079671,0.0,2.26957070580292,679.632285915275,306.6647021730116,681.901856621078,16,6,10,0,0,70,1,1
699,6.99,6,180.151741008515,50.5411576147529,107.60140731942415,0.0,2.5224863759494074,736.9891817865339,338.29430594269206,739.5116681624833,18,5,11,0,0,75,1,1
700,7.0,5,190.18926109094588,52.005944540637714,98.6817312158063,0.0,2.7516689242171273,781.7268342838602,340.87693684738986,784.4785032080773,19,5,10,0,0,80,1,1
701,7.01,3,0.0,0.0,0.0,0.0,2.893511887670572,798.5648819730462,0.0,801.4583938607168,0,0,0,0,0,82,0,1
702,7.0200000000000005,3,0.0,0.0,0.0,0.0,2.922211710883614,787.2199703270546,0.0,790.1421820379383,0,0,0,0,0,81,0,1
703,7.03,1,0.0,0.0,0.0,0.0,2.8948956808522808,708.0456480663671,0.0,710.9405437472194,0,0,0,0,0,73,0,1
704,7.04,1,0.0,0.0,0.0,0.0,2.9259576111268464,728.150433724295,0.0,731.0763913354218,0,0,0,0,0,75,0,1
705,7.05,1,0.0,0.0,0.0,0.0,2.8078154612935493,725.1600584837546,0.0,727.9678739450482,0,0,0,0,0,74,0,1
706,7.0600000000000005,1,0.0,0.0,0.0,0.0,2.5408903010577153,687.5590981370145,0.0,690.0999884380723,0,0,0,0,0,70,0,1
707,7.07,1,0.0,0.0,0.0,0.0,3.4874592185629054,648.3092044250222,0.0,651.7966636435851,0,0,0,0,0,66,0,1
708,7.08,1,0.0,0.0,0.0,0.0,2.930901995899289,571.7701871347622,0.0,574.7010891306614,0,0,0,0,0,59,0,1
709,7.09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
710,7.1000000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
711,7.11,1,0.0,0.4989160358671172,49.785382578466674,0.0,0.0,0.0,50.28429861433379,0.0,0,0,5,0,0,0,1,0
712,7.12,1,0.0,0.531184151357675,52.954549616304035,0.0,0.0,0.0,53.48573376766171,0.0,0,0,5,0,0,0,1,0
713,7.13,1,0.0,0.5547359541305065,55.240621873359814,0.0,0.0,0.0,55.79535782749032,0.0,0,0,6,0,0,0,1,0
714,7.140000000000001,1,0.0,0.5649439657344796,56.19414227209938,0.0,0.0,0.0,56.759086237833856,0.0,0,0,6,0,0,0,1,0
715,7.15,2,0.0,1.3425932793302702,58.372820718416875,0.0,0.0,0.0,59.71541399774715,0.0,0,0,6,0,0,0,1,0
716,7.16,2,0.0,1.1550177538010928,52.769885842730034,0.0,0.0,0.0,53.924903596531124,0.0,0,0,5,0,0,0,1,0
717,7.17,2,0.0,0.8280923351159892,43.755553106245046,0.0,0.0,0.0,44.583645441361035,0.0,0,0,4,0,0,0,1,0
718,7.18,2,0.0,0.5396955173864326,34.28326444356443,0.0,0.0,0.0,34.82295996095086,0.0,0,0,4,0,0,0,1,0
719,7.19,1,0.0,0.46589914174047437,47.903072415760924,0.0,0.0,0.0,48.368971557501396,0.0,0,0,5,0,0,0,1,0
720,7.2,1,0.0,0.619901473174975,63.632564722947855,0.0,0.0,0.0,64.25246619612282,0.0,0,0,7,0,0,0,1,0
721,7.21,1,0.0,0.7183807067236759,73.55498649356574,0.0,0.0,0.0,74.27336720028941,0.0,0,0,8,0,0,0,1,0
722,7.22,1,0.0,0.753242791849735,76.8468035294001,0.0,0.0,0.0,77.60004632124983,0.0,0,0,8,0,0,0,1,0
723,7.23,1,0.0,0.7712189345799185,78.31617637687644,0.0,0.0,0.0,79.08739531145636,0.0,0,0,8,0,0,0,1,0
